username,rating,date,review,clean,Token,Stopwords,Stemming,Label
putri meilanie sari,3,1/12/2024 16:10,Plisss.. kembali laaa spotify.. sekarang liriknya selalu hilang.. gak kayak dulu.. 🥺,plisss kembali laaa spotify sekarang liriknya selalu hilang gak kayak dulu  ,"['plisss', 'kembali', 'laaa', 'spotify', 'sekarang', 'liriknya', 'selalu', 'hilang', 'gak', 'kayak', 'dulu']","['plisss', 'laaa', 'spotify', 'liriknya', 'hilang', 'gak', 'kayak']","['plisss', 'laaa', 'spotify', 'lirik', 'hilang', 'gak', 'kayak']",Negative
Arya Manik,1,1/12/2024 14:46,Apk nya makin ga jls aja masa ga bisa dengerin musik trs di bilang ga ada koneksi internet padahal lancar maen game aja lancar ini buka apk spotipy malah ga jls,apk nya makin ga jls aja masa ga bisa dengerin musik trs di bilang ga ada koneksi internet padahal lancar maen game aja lancar ini buka apk spotipy malah ga jls,"['apk', 'nya', 'makin', 'ga', 'jls', 'aja', 'masa', 'ga', 'bisa', 'dengerin', 'musik', 'trs', 'di', 'bilang', 'ga', 'ada', 'koneksi', 'internet', 'padahal', 'lancar', 'maen', 'game', 'aja', 'lancar', 'ini', 'buka', 'apk', 'spotipy', 'malah', 'ga', 'jls']","['apk', 'ga', 'jls', 'aja', 'ga', 'dengerin', 'musik', 'trs', 'bilang', 'ga', 'koneksi', 'internet', 'lancar', 'maen', 'game', 'aja', 'lancar', 'buka', 'apk', 'spotipy', 'ga', 'jls']","['apk', 'ga', 'jls', 'aja', 'ga', 'dengerin', 'musik', 'trs', 'bilang', 'ga', 'koneksi', 'internet', 'lancar', 'maen', 'game', 'aja', 'lancar', 'buka', 'apk', 'spotipy', 'ga', 'jls']",Negative
Siti Ade Risnawati,5,1/12/2024 14:15,"Lagu"" nya enak didenger semua deh pokoknya Spotify bagus banget",lagu nya enak didenger semua deh pokoknya spotify bagus banget,"['lagu', 'nya', 'enak', 'didenger', 'semua', 'deh', 'pokoknya', 'spotify', 'bagus', 'banget']","['lagu', 'enak', 'didenger', 'deh', 'pokoknya', 'spotify', 'bagus', 'banget']","['lagu', 'enak', 'didenger', 'deh', 'pokok', 'spotify', 'bagus', 'banget']",Positive
Aragen Partogi Silalahi,1,1/12/2024 14:06,"Dengar 1 lagu,langsung iklan,jangan terlalu sering lah saya sebagai user gratisan menjadi tak suka xixixi",dengar   lagulangsung iklanjangan terlalu sering lah saya sebagai user gratisan menjadi tak suka xixixi,"['dengar', 'lagulangsung', 'iklanjangan', 'terlalu', 'sering', 'lah', 'saya', 'sebagai', 'user', 'gratisan', 'menjadi', 'tak', 'suka', 'xixixi']","['dengar', 'lagulangsung', 'iklanjangan', 'user', 'gratisan', 'suka', 'xixixi']","['dengar', 'lagulangsung', 'iklanjangan', 'user', 'gratis', 'suka', 'xixixi']",Negative
Baihakki Kazizan,5,1/12/2024 12:58,Aplikasi nya bagus cuma keganggu iklan tapi wajarlah belum beli premium,aplikasi nya bagus cuma keganggu iklan tapi wajarlah belum beli premium,"['aplikasi', 'nya', 'bagus', 'cuma', 'keganggu', 'iklan', 'tapi', 'wajarlah', 'belum', 'beli', 'premium']","['aplikasi', 'bagus', 'keganggu', 'iklan', 'wajarlah', 'beli', 'premium']","['aplikasi', 'bagus', 'ganggu', 'iklan', 'wajar', 'beli', 'premium']",Positive
Fahri Bujang,1,1/12/2024 10:40,Saya beri bintang 1 karena Saya tidak suka karena selalu muncul iklan horor. Jika iklan horor berubah dengan iklan biasa saya akan beri bintang 5,saya beri bintang   karena saya tidak suka karena selalu muncul iklan horor jika iklan horor berubah dengan iklan biasa saya akan beri bintang  ,"['saya', 'beri', 'bintang', 'karena', 'saya', 'tidak', 'suka', 'karena', 'selalu', 'muncul', 'iklan', 'horor', 'jika', 'iklan', 'horor', 'berubah', 'dengan', 'iklan', 'biasa', 'saya', 'akan', 'beri', 'bintang']","['bintang', 'suka', 'muncul', 'iklan', 'horor', 'iklan', 'horor', 'berubah', 'iklan', 'bintang']","['bintang', 'suka', 'muncul', 'iklan', 'horor', 'iklan', 'horor', 'ubah', 'iklan', 'bintang']",Negative
arivna Surya Yunita ningtyas,3,1/12/2024 10:39,"Lirik nya ilang loh ini pada kemana bzir amat, trus iklan nya sekali bisa muncul 3 iklan ancrit bgt kak",lirik nya ilang loh ini pada kemana bzir amat trus iklan nya sekali bisa muncul   iklan ancrit bgt kak,"['lirik', 'nya', 'ilang', 'loh', 'ini', 'pada', 'kemana', 'bzir', 'amat', 'trus', 'iklan', 'nya', 'sekali', 'bisa', 'muncul', 'iklan', 'ancrit', 'bgt', 'kak']","['lirik', 'ilang', 'loh', 'kemana', 'bzir', 'trus', 'iklan', 'muncul', 'iklan', 'ancrit', 'bgt', 'kak']","['lirik', 'ilang', 'loh', 'mana', 'bzir', 'trus', 'iklan', 'muncul', 'iklan', 'ancrit', 'bgt', 'kak']",Negative
Fauzy bima Ausaf,1,1/12/2024 10:36,Kebanyakan iklan bikin emosi dan kebanyakan harus berbayar.siapa sih yang buat ide kek gitu konGtol,kebanyakan iklan bikin emosi dan kebanyakan harus berbayarsiapa sih yang buat ide kek gitu kongtol,"['kebanyakan', 'iklan', 'bikin', 'emosi', 'dan', 'kebanyakan', 'harus', 'berbayarsiapa', 'sih', 'yang', 'buat', 'ide', 'kek', 'gitu', 'kongtol']","['kebanyakan', 'iklan', 'bikin', 'emosi', 'kebanyakan', 'berbayarsiapa', 'ide', 'kek', 'gitu', 'kongtol']","['banyak', 'iklan', 'bikin', 'emosi', 'banyak', 'berbayarsiapa', 'ide', 'kek', 'gitu', 'kongtol']",Negative
Sabrina Febriyanti,1,1/12/2024 10:04,"Apaan anjir mau dengerin satu lagu doang harus dengerin 5x iklan , muak lama2",apaan anjir mau dengerin satu lagu doang harus dengerin    iklan  muak lama ,"['apaan', 'anjir', 'mau', 'dengerin', 'satu', 'lagu', 'doang', 'harus', 'dengerin', 'iklan', 'muak', 'lama']","['anjir', 'dengerin', 'lagu', 'doang', 'dengerin', 'iklan', 'muak']","['anjir', 'dengerin', 'lagu', 'doang', 'dengerin', 'iklan', 'muak']",Negative
Bripras Hand,1,1/11/2024 7:57,"Semenjak update terakhir Susah bngt nyetel lagu nya,tiba2langsung ilang signalnya...",semenjak update terakhir susah bngt nyetel lagu nyatiba langsung ilang signalnya,"['semenjak', 'update', 'terakhir', 'susah', 'bngt', 'nyetel', 'lagu', 'nyatiba', 'langsung', 'ilang', 'signalnya']","['semenjak', 'update', 'susah', 'bngt', 'nyetel', 'lagu', 'nyatiba', 'langsung', 'ilang', 'signalnya']","['semenjak', 'update', 'susah', 'bngt', 'nyetel', 'lagu', 'nyatiba', 'langsung', 'ilang', 'signalnya']",Negative
Arumi,5,1/11/2024 6:33,"Suka banget sama Spotify ini,bisa dengerin lagu sambil buka apk lain trs ada lirik nya jg jadi klo GK hfl tinggal liat lirik,tapi sayang nya banyak bngt iklanny di suruh premium biar GK ad iklan dan itu bayar, sekian terimakasih",suka banget sama spotify inibisa dengerin lagu sambil buka apk lain trs ada lirik nya jg jadi klo gk hfl tinggal liat liriktapi sayang nya banyak bngt iklanny di suruh premium biar gk ad iklan dan itu bayar sekian terimakasih,"['suka', 'banget', 'sama', 'spotify', 'inibisa', 'dengerin', 'lagu', 'sambil', 'buka', 'apk', 'lain', 'trs', 'ada', 'lirik', 'nya', 'jg', 'jadi', 'klo', 'gk', 'hfl', 'tinggal', 'liat', 'liriktapi', 'sayang', 'nya', 'banyak', 'bngt', 'iklanny', 'di', 'suruh', 'premium', 'biar', 'gk', 'ad', 'iklan', 'dan', 'itu', 'bayar', 'sekian', 'terimakasih']","['suka', 'banget', 'spotify', 'inibisa', 'dengerin', 'lagu', 'buka', 'apk', 'trs', 'lirik', 'klo', 'gk', 'hfl', 'tinggal', 'liat', 'liriktapi', 'sayang', 'bngt', 'iklanny', 'suruh', 'premium', 'biar', 'gk', 'ad', 'iklan', 'bayar', 'sekian', 'terimakasih']","['suka', 'banget', 'spotify', 'inibisa', 'dengerin', 'lagu', 'buka', 'apk', 'trs', 'lirik', 'klo', 'gk', 'hfl', 'tinggal', 'liat', 'liriktapi', 'sayang', 'bngt', 'iklanny', 'suruh', 'premium', 'biar', 'gk', 'ad', 'iklan', 'bayar', 'sekian', 'terimakasih']",Positive
asep kurniawan,5,1/11/2024 6:04,Spotify emang the best Apapun lagu yang saya mau Ada disini Good job.....👍,spotify emang the best apapun lagu yang saya mau ada disini good job ,"['spotify', 'emang', 'the', 'best', 'apapun', 'lagu', 'yang', 'saya', 'mau', 'ada', 'disini', 'good', 'job']","['spotify', 'emang', 'the', 'best', 'apapun', 'lagu', 'good', 'job']","['spotify', 'emang', 'the', 'best', 'apa', 'lagu', 'good', 'job']",Positive
Sony Bahtiar,1,1/11/2024 23:02,Versi gratis mengerikan. Lagi sendirian niatnya menikmati musik dikasih iklan cerita horor mulu,versi gratis mengerikan lagi sendirian niatnya menikmati musik dikasih iklan cerita horor mulu,"['versi', 'gratis', 'mengerikan', 'lagi', 'sendirian', 'niatnya', 'menikmati', 'musik', 'dikasih', 'iklan', 'cerita', 'horor', 'mulu']","['versi', 'gratis', 'mengerikan', 'niatnya', 'menikmati', 'musik', 'dikasih', 'iklan', 'cerita', 'horor', 'mulu']","['versi', 'gratis', 'keri', 'niat', 'nikmat', 'musik', 'kasih', 'iklan', 'cerita', 'horor', 'mulu']",Negative
Amelia Pramudita02,1,1/11/2024 21:46,"Gak tau lagi sama Spotify, suka log out sendiri terus pas login lagi malah gak bisa padahal selalu update",gak tau lagi sama spotify suka log out sendiri terus pas login lagi malah gak bisa padahal selalu update,"['gak', 'tau', 'lagi', 'sama', 'spotify', 'suka', 'log', 'out', 'sendiri', 'terus', 'pas', 'login', 'lagi', 'malah', 'gak', 'bisa', 'padahal', 'selalu', 'update']","['gak', 'tau', 'spotify', 'suka', 'log', 'out', 'pas', 'login', 'gak', 'update']","['gak', 'tau', 'spotify', 'suka', 'log', 'out', 'pas', 'login', 'gak', 'update']",Negative
Ferysia Nancy,4,1/11/2024 21:35,"Aplikasinya bagus, fitur-fiturnya juga sangat berguna tapi masalahnya hanya 1. Iklan yang sekarang, tuh bikin takut, soalnya isinya podcast horor. Udah play spotify pas malam, rumah dekat makam, apa gak makin seram.",aplikasinya bagus fiturfiturnya juga sangat berguna tapi masalahnya hanya   iklan yang sekarang tuh bikin takut soalnya isinya podcast horor udah play spotify pas malam rumah dekat makam apa gak makin seram,"['aplikasinya', 'bagus', 'fiturfiturnya', 'juga', 'sangat', 'berguna', 'tapi', 'masalahnya', 'hanya', 'iklan', 'yang', 'sekarang', 'tuh', 'bikin', 'takut', 'soalnya', 'isinya', 'podcast', 'horor', 'udah', 'play', 'spotify', 'pas', 'malam', 'rumah', 'dekat', 'makam', 'apa', 'gak', 'makin', 'seram']","['aplikasinya', 'bagus', 'fiturfiturnya', 'berguna', 'iklan', 'tuh', 'bikin', 'takut', 'isinya', 'podcast', 'horor', 'udah', 'play', 'spotify', 'pas', 'malam', 'rumah', 'makam', 'gak', 'seram']","['aplikasi', 'bagus', 'fiturfiturnya', 'guna', 'iklan', 'tuh', 'bikin', 'takut', 'isi', 'podcast', 'horor', 'udah', 'play', 'spotify', 'pas', 'malam', 'rumah', 'makam', 'gak', 'seram']",Positive
Deanisa Latifaturrohmah,1,1/11/2024 21:03,"Skrang bnyak iklan nya,iklan nya horor mulu jadi sekarang jarang bngt buka apl ini males bnykk bnget iklan ke gtu merusak mood ,yang tadinya lagi sad eh tiba² jadi takut kn ga lucu ,ngerusak banget suasana",skrang bnyak iklan nyaiklan nya horor mulu jadi sekarang jarang bngt buka apl ini males bnykk bnget iklan ke gtu merusak mood yang tadinya lagi sad eh tiba  jadi takut kn ga lucu ngerusak banget suasana,"['skrang', 'bnyak', 'iklan', 'nyaiklan', 'nya', 'horor', 'mulu', 'jadi', 'sekarang', 'jarang', 'bngt', 'buka', 'apl', 'ini', 'males', 'bnykk', 'bnget', 'iklan', 'ke', 'gtu', 'merusak', 'mood', 'yang', 'tadinya', 'lagi', 'sad', 'eh', 'tiba', 'jadi', 'takut', 'kn', 'ga', 'lucu', 'ngerusak', 'banget', 'suasana']","['skrang', 'bnyak', 'iklan', 'nyaiklan', 'horor', 'mulu', 'jarang', 'bngt', 'buka', 'apl', 'males', 'bnykk', 'bnget', 'iklan', 'gtu', 'merusak', 'mood', 'sad', 'eh', 'takut', 'kn', 'ga', 'lucu', 'ngerusak', 'banget', 'suasana']","['skrang', 'bnyak', 'iklan', 'nyaiklan', 'horor', 'mulu', 'jarang', 'bngt', 'buka', 'apl', 'males', 'bnykk', 'bnget', 'iklan', 'gtu', 'rusak', 'mood', 'sad', 'eh', 'takut', 'kn', 'ga', 'lucu', 'ngerusak', 'banget', 'suasana']",Negative
pranaya qisthi,3,1/11/2024 20:56,"banyaaakk sekaliii iklann nyaa t____t ! , aku udah premium tetapp sajaa adaa iklann ☹️ ?! , tolongg yaaa kalau adaa iklan di kuranginn & durasi nya jangan terlalu panjang ^______^ 💗💥",banyaaakk sekaliii iklann nyaa tt   aku udah premium tetapp sajaa adaa iklann      tolongg yaaa kalau adaa iklan di kuranginn  durasi nya jangan terlalu panjang    ,"['banyaaakk', 'sekaliii', 'iklann', 'nyaa', 'tt', 'aku', 'udah', 'premium', 'tetapp', 'sajaa', 'adaa', 'iklann', 'tolongg', 'yaaa', 'kalau', 'adaa', 'iklan', 'di', 'kuranginn', 'durasi', 'nya', 'jangan', 'terlalu', 'panjang']","['banyaaakk', 'sekaliii', 'iklann', 'nyaa', 'tt', 'udah', 'premium', 'tetapp', 'sajaa', 'adaa', 'iklann', 'tolongg', 'yaaa', 'adaa', 'iklan', 'kuranginn', 'durasi']","['banyaaakk', 'sekaliii', 'iklann', 'nyaa', 'tt', 'udah', 'premium', 'tetapp', 'sajaa', 'adaa', 'iklann', 'tolongg', 'yaaa', 'adaa', 'iklan', 'kuranginn', 'durasi']",Negative
Abhi Yasa,5,1/11/2024 20:22,"Saya senang dengan lagunya dan saya kasih bintang ⭐⭐⭐⭐⭐, dan ada alasannya lirik nya tidak bisa memuat tolong dibenarkan",saya senang dengan lagunya dan saya kasih bintang       dan ada alasannya lirik nya tidak bisa memuat tolong dibenarkan,"['saya', 'senang', 'dengan', 'lagunya', 'dan', 'saya', 'kasih', 'bintang', 'dan', 'ada', 'alasannya', 'lirik', 'nya', 'tidak', 'bisa', 'memuat', 'tolong', 'dibenarkan']","['senang', 'lagunya', 'kasih', 'bintang', 'alasannya', 'lirik', 'memuat', 'tolong', 'dibenarkan']","['senang', 'lagu', 'kasih', 'bintang', 'alas', 'lirik', 'muat', 'tolong', 'benar']",Positive
Beongyu Choi,5,1/11/2024 2:03,Bagus bgt nyaman juga tapi permasalahannya ada di pembayarannya yg susah suka ngk bisa,bagus bgt nyaman juga tapi permasalahannya ada di pembayarannya yg susah suka ngk bisa,"['bagus', 'bgt', 'nyaman', 'juga', 'tapi', 'permasalahannya', 'ada', 'di', 'pembayarannya', 'yg', 'susah', 'suka', 'ngk', 'bisa']","['bagus', 'bgt', 'nyaman', 'permasalahannya', 'pembayarannya', 'susah', 'suka', 'ngk']","['bagus', 'bgt', 'nyaman', 'masalah', 'bayar', 'susah', 'suka', 'ngk']",Positive
muhammadsuhendri suhenri,1,1/11/2024 19:44,Sebelum nya mohon maaf kepada admin Spotify knapa lagu yg sudah di simpan atau disukai jadi berubah suara penyanyi nya dari sebelum nya mohon di perbaiki lagii 🙏,sebelum nya mohon maaf kepada admin spotify knapa lagu yg sudah di simpan atau disukai jadi berubah suara penyanyi nya dari sebelum nya mohon di perbaiki lagii  ,"['sebelum', 'nya', 'mohon', 'maaf', 'kepada', 'admin', 'spotify', 'knapa', 'lagu', 'yg', 'sudah', 'di', 'simpan', 'atau', 'disukai', 'jadi', 'berubah', 'suara', 'penyanyi', 'nya', 'dari', 'sebelum', 'nya', 'mohon', 'di', 'perbaiki', 'lagii']","['mohon', 'maaf', 'admin', 'spotify', 'knapa', 'lagu', 'simpan', 'disukai', 'berubah', 'suara', 'penyanyi', 'mohon', 'perbaiki', 'lagii']","['mohon', 'maaf', 'admin', 'spotify', 'knapa', 'lagu', 'simpan', 'suka', 'ubah', 'suara', 'nyanyi', 'mohon', 'baik', 'lagi']",Negative
Callysta Auliasaputra,1,1/11/2024 19:35,"Kebanyakan sponsor!! Masa setiap habis puter 1 lagu langsung iklan, malah iklannya 3 kali! Terus kalo mau milih lagu terbatas banget! Baru milih beberapa langsung habis dan suruh beli premium. Mending cari alternatif lain yang lebih bagus dari spotify",kebanyakan sponsor masa setiap habis puter   lagu langsung iklan malah iklannya   kali terus kalo mau milih lagu terbatas banget baru milih beberapa langsung habis dan suruh beli premium mending cari alternatif lain yang lebih bagus dari spotify,"['kebanyakan', 'sponsor', 'masa', 'setiap', 'habis', 'puter', 'lagu', 'langsung', 'iklan', 'malah', 'iklannya', 'kali', 'terus', 'kalo', 'mau', 'milih', 'lagu', 'terbatas', 'banget', 'baru', 'milih', 'beberapa', 'langsung', 'habis', 'dan', 'suruh', 'beli', 'premium', 'mending', 'cari', 'alternatif', 'lain', 'yang', 'lebih', 'bagus', 'dari', 'spotify']","['kebanyakan', 'sponsor', 'habis', 'puter', 'lagu', 'langsung', 'iklan', 'iklannya', 'kali', 'kalo', 'milih', 'lagu', 'terbatas', 'banget', 'milih', 'langsung', 'habis', 'suruh', 'beli', 'premium', 'mending', 'cari', 'alternatif', 'bagus', 'spotify']","['banyak', 'sponsor', 'habis', 'puter', 'lagu', 'langsung', 'iklan', 'iklan', 'kali', 'kalo', 'milih', 'lagu', 'batas', 'banget', 'milih', 'langsung', 'habis', 'suruh', 'beli', 'premium', 'mending', 'cari', 'alternatif', 'bagus', 'spotify']",Negative
Nurnawati,5,1/11/2024 19:17,aku suka suka lagu dari spotify kumpulit bayak yang aku suka dari lagu spotify pokok ya bagus deh 👍🏻,aku suka suka lagu dari spotify kumpulit bayak yang aku suka dari lagu spotify pokok ya bagus deh   ,"['aku', 'suka', 'suka', 'lagu', 'dari', 'spotify', 'kumpulit', 'bayak', 'yang', 'aku', 'suka', 'dari', 'lagu', 'spotify', 'pokok', 'ya', 'bagus', 'deh']","['suka', 'suka', 'lagu', 'spotify', 'kumpulit', 'bayak', 'suka', 'lagu', 'spotify', 'pokok', 'bagus', 'deh']","['suka', 'suka', 'lagu', 'spotify', 'kumpulit', 'bayak', 'suka', 'lagu', 'spotify', 'pokok', 'bagus', 'deh']",Positive
Faris Hakim,2,1/11/2024 18:53,"Makin lama digunain, aplikasi nya makin banyak iklan, setiap 2 kali lagu ganti iklan, mau langsung ganti lagi (longkap) iklan. Banyak juga lirik yg ga bisa dimuat, kacaw",makin lama digunain aplikasi nya makin banyak iklan setiap   kali lagu ganti iklan mau langsung ganti lagi longkap iklan banyak juga lirik yg ga bisa dimuat kacaw,"['makin', 'lama', 'digunain', 'aplikasi', 'nya', 'makin', 'banyak', 'iklan', 'setiap', 'kali', 'lagu', 'ganti', 'iklan', 'mau', 'langsung', 'ganti', 'lagi', 'longkap', 'iklan', 'banyak', 'juga', 'lirik', 'yg', 'ga', 'bisa', 'dimuat', 'kacaw']","['digunain', 'aplikasi', 'iklan', 'kali', 'lagu', 'ganti', 'iklan', 'langsung', 'ganti', 'longkap', 'iklan', 'lirik', 'ga', 'dimuat', 'kacaw']","['digunain', 'aplikasi', 'iklan', 'kali', 'lagu', 'ganti', 'iklan', 'langsung', 'ganti', 'longkap', 'iklan', 'lirik', 'ga', 'muat', 'kacaw']",Negative
Meii,3,1/11/2024 18:01,"update akhir"" ini sgt mengganggu. apalgi iklanny tmbh bnyk, lirik g bsa d muat d semua lgu, apalgi lgu yg dr luar mw ngehapalin jd susah, but i'm enjoyed the song but... ad beberapa bug yg agak mengganggu kyk bsa tgnti sndri lh nnt tepause sndri, dll, bug-bug ini sgt mengganggu jd.. tlg cpt diperbaiki bug-bug ini. dan jg skrng d batasi pemutaranny jd 6x sehari jd g seru tw.",update akhir ini sgt mengganggu apalgi iklanny tmbh bnyk lirik   bsa   muat   semua lgu apalgi lgu yg dr luar mw ngehapalin jd susah but im enjoyed the song but ad beberapa bug yg agak mengganggu kyk bsa tgnti sndri lh nnt tepause sndri dll bugbug ini sgt mengganggu jd tlg cpt diperbaiki bugbug ini dan jg skrng   batasi pemutaranny jd    sehari jd   seru tw,"['update', 'akhir', 'ini', 'sgt', 'mengganggu', 'apalgi', 'iklanny', 'tmbh', 'bnyk', 'lirik', 'bsa', 'muat', 'semua', 'lgu', 'apalgi', 'lgu', 'yg', 'dr', 'luar', 'mw', 'ngehapalin', 'jd', 'susah', 'but', 'im', 'enjoyed', 'the', 'song', 'but', 'ad', 'beberapa', 'bug', 'yg', 'agak', 'mengganggu', 'kyk', 'bsa', 'tgnti', 'sndri', 'lh', 'nnt', 'tepause', 'sndri', 'dll', 'bugbug', 'ini', 'sgt', 'mengganggu', 'jd', 'tlg', 'cpt', 'diperbaiki', 'bugbug', 'ini', 'dan', 'jg', 'skrng', 'batasi', 'pemutaranny', 'jd', 'sehari', 'jd', 'seru', 'tw']","['update', 'sgt', 'mengganggu', 'apalgi', 'iklanny', 'tmbh', 'bnyk', 'lirik', 'bsa', 'muat', 'lgu', 'apalgi', 'lgu', 'dr', 'mw', 'ngehapalin', 'jd', 'susah', 'but', 'im', 'enjoyed', 'the', 'song', 'but', 'ad', 'bug', 'mengganggu', 'kyk', 'bsa', 'tgnti', 'sndri', 'lh', 'nnt', 'tepause', 'sndri', 'dll', 'bugbug', 'sgt', 'mengganggu', 'jd', 'tlg', 'cpt', 'diperbaiki', 'bugbug', 'skrng', 'batasi', 'pemutaranny', 'jd', 'sehari', 'jd', 'seru', 'tw']","['update', 'sgt', 'ganggu', 'apalgi', 'iklanny', 'tmbh', 'bnyk', 'lirik', 'bsa', 'muat', 'lgu', 'apalgi', 'lgu', 'dr', 'mw', 'ngehapalin', 'jd', 'susah', 'but', 'im', 'enjoyed', 'the', 'song', 'but', 'ad', 'bug', 'ganggu', 'kyk', 'bsa', 'tgnti', 'sndri', 'lh', 'nnt', 'tepause', 'sndri', 'dll', 'bugbug', 'sgt', 'ganggu', 'jd', 'tlg', 'cpt', 'baik', 'bugbug', 'skrng', 'batas', 'pemutaranny', 'jd', 'hari', 'jd', 'seru', 'tw']",Negative
Maharani Putri,1,1/11/2024 17:26,"Lirik tidak dapat di muat, baru putar lagu sekali langsung iklan",lirik tidak dapat di muat baru putar lagu sekali langsung iklan,"['lirik', 'tidak', 'dapat', 'di', 'muat', 'baru', 'putar', 'lagu', 'sekali', 'langsung', 'iklan']","['lirik', 'muat', 'putar', 'lagu', 'langsung', 'iklan']","['lirik', 'muat', 'putar', 'lagu', 'langsung', 'iklan']",Negative
Ranggaazn,1,1/11/2024 17:24,kebanyakan iklan setiap satu lagu ada iklan terus,kebanyakan iklan setiap satu lagu ada iklan terus,"['kebanyakan', 'iklan', 'setiap', 'satu', 'lagu', 'ada', 'iklan', 'terus']","['kebanyakan', 'iklan', 'lagu', 'iklan']","['banyak', 'iklan', 'lagu', 'iklan']",Negative
Yuanita Khofifah,4,1/11/2024 17:11,"Spotify tu aplikasi music yang bagus, tapi enapa yaa akhir-akhir ini kebanyakan lagu liriknya tidak bisa dimuat? Tolong diperbaiki, terima kasih.",spotify tu aplikasi music yang bagus tapi enapa yaa akhirakhir ini kebanyakan lagu liriknya tidak bisa dimuat tolong diperbaiki terima kasih,"['spotify', 'tu', 'aplikasi', 'music', 'yang', 'bagus', 'tapi', 'enapa', 'yaa', 'akhirakhir', 'ini', 'kebanyakan', 'lagu', 'liriknya', 'tidak', 'bisa', 'dimuat', 'tolong', 'diperbaiki', 'terima', 'kasih']","['spotify', 'tu', 'aplikasi', 'music', 'bagus', 'enapa', 'yaa', 'akhirakhir', 'kebanyakan', 'lagu', 'liriknya', 'dimuat', 'tolong', 'diperbaiki', 'terima', 'kasih']","['spotify', 'tu', 'aplikasi', 'music', 'bagus', 'enapa', 'yaa', 'akhirakhir', 'banyak', 'lagu', 'lirik', 'muat', 'tolong', 'baik', 'terima', 'kasih']",Positive
